molecule_chembl_id,canonical_smiles,standard_value
CHEMBL3222172,CCn1ccc2cc(-c3ccc4oc(NC5CCCCC5)nc4c3)ccc21,207.0
CHEMBL3217937,Cn1ccc2cc(-c3ccc4oc(N5Cc6cccnc6C5)nc4c3)ccc21,211.0
CHEMBL3222174,NC(=O)Cn1ccc2cc(-c3ccc4oc(NC5CCCCC5)nc4c3)ccc21,214.0
CHEMBL3217801,Cn1ccc2cc(-c3ccc4oc(Nc5cccnc5)nc4c3)ccc21,226.0
CHEMBL3222167,COc1ccc(-c2ccc3oc(NC4CCCCC4)nc3c2)cc1C,228.0
CHEMBL3222181,COc1ccc(Nc2nc3cc(-c4ccc5c(ccn5C)c4)ccc3o2)cc1,280.0
CHEMBL3222178,Cn1ccc2cc(-c3ccc4oc(Cc5ccccc5)nc4c3)ccc21,488.0
CHEMBL3222173,c1cc2c(ccn2C2COC2)cc1-c1ccc2oc(NC3CCCCC3)nc2c1,579.0
CHEMBL3222185,Cn1ccc2cc(-c3ccc4oc(N5CCCC5)nc4c3)ccc21,674.0
CHEMBL3222186,Cn1ccc2cc(-c3ccc4oc(N5CCOCC5)nc4c3)ccc21,784.0
CHEMBL3222169,Cn1ccc2cc(-c3ccc4oc(NC5CCCCC5)nc4c3)ccc21,911.0
CHEMBL3222165,NC(=O)c1cccc(-c2ccc3oc(NC4CCCCC4)nc3c2)c1,1000.0
CHEMBL3222166,c1ccc(-c2ccc3oc(NC4CCCCC4)nc3c2)cc1,1000.0
CHEMBL3222170,c1cc2cc(-c3ccc4oc(NC5CCCCC5)nc4c3)cnc2[nH]1,1000.0
CHEMBL3222171,c1cnc2ccc(-c3ccc4oc(NC5CCCCC5)nc4c3)cc2c1,1000.0
CHEMBL3222183,Cn1ccc2cc(-c3ccc4oc(Nc5ccncc5)nc4c3)ccc21,1000.0
CHEMBL3222184,CNc1nc2cc(-c3ccc4c(ccn4C)c3)ccc2o1,1000.0
CHEMBL3222188,Cn1ccc2cc(-c3ccc4oc(N5CCNCC5)nc4c3)ccc21,1000.0
CHEMBL3217948,Cn1ccc2cc(-c3ccc4nc(N5Cc6ccccc6C5)oc4c3)ccc21,1000.0
CHEMBL3217949,Cn1ccc2cc(-c3cccc4nc(N5Cc6ccccc6C5)oc34)ccc21,1000.0
CHEMBL3220519,c1ccc(CN2CCc3c(ccnc3Nc3cnc4ccccc4c3)C2)cc1,76.0
CHEMBL3220520,c1ccc(CN2CCc3c(ccnc3Nc3ccc4ncccc4c3)C2)cc1,479.0
CHEMBL3220521,c1ccc(CN2CCc3c(ccnc3NCc3cccnc3)C2)cc1,10000.0
CHEMBL3220522,FC(F)(F)c1ccc(Nc2nccc3c2CCN(Cc2ccccc2)C3)cn1,2124.0
CHEMBL3220523,c1ccc(CN2CCc3c(ccnc3Nc3cccnc3)C2)cc1,10000.0
CHEMBL3220524,CN(c1cnc2ccccc2c1)c1nccc2c1CCN(Cc1ccccc1)C2,10000.0
CHEMBL3220525,O=S(=O)(c1ccccc1)N1CCc2c(ccnc2Nc2cnc3ccccc3c2)C1,190.0
CHEMBL3220526,O=S(=O)(C1CCCCC1)N1CCc2c(ccnc2Nc2cnc3ccccc3c2)C1,93.0
CHEMBL3220527,O=S(=O)(C1CCC1)N1CCc2c(ccnc2Nc2cnc3ccccc3c2)C1,45.0
CHEMBL3220528,Cc1sccc1S(=O)(=O)N1CCc2c(ccnc2Nc2cnc3ccccc3c2)C1,45.0
CHEMBL3220529,O=S(=O)(Cc1ccccc1Cl)N1CCc2c(ccnc2Nc2cnc3ccccc3c2)C1,21.0
CHEMBL3220530,c1ccc2ncc(Nc3nccc4c3CCN(CC3CCCCC3)C4)cc2c1,28.0
CHEMBL3220531,c1ccc(CCN2CCc3c(ccnc3Nc3cnc4ccccc4c3)C2)cc1,2.6
CHEMBL3220532,Oc1ccc(CCN2CCc3c(ccnc3Nc3cnc4ccccc4c3)C2)cc1,13.0
CHEMBL3220533,COc1ccc(CCN2CCc3c(ccnc3Nc3cnc4ccccc4c3)C2)cc1,10000.0
CHEMBL3287931,CS(=O)(=O)c1ccc(-c2nc(-c3ccccc3)oc2Sc2ccc(Cl)cc2)cc1,13.0
CHEMBL3287929,Clc1ccc(Sc2cn(-c3cccnc3)nc2-c2ccc(-c3ncon3)cc2)cc1,13.0
CHEMBL3287928,CS(=O)(=O)c1ccc(-c2nn(-c3ccc(F)cc3)cc2Sc2ccc(Cl)cc2)cc1,16.0
CHEMBL3287927,Clc1ccc(Sc2cn(-c3ccccc3)nc2-c2ccc3c(c2)OCCO3)cc1,27.0
CHEMBL3287932,CS(=O)(=O)c1ccc(-c2nc(-c3ccc(F)cc3)oc2Sc2ccc(Cl)cn2)cc1,28.0
CHEMBL3287930,CC(C)(O)c1cnc(-c2nn(-c3ccc(F)cc3)cc2Sc2ccc(Cl)cc2)cn1,32.0
CHEMBL3287926,Clc1ccc(Sc2c[nH]nc2-c2ccc3c(c2)OCCO3)cc1,119.0
CHEMBL3359452,CC(C)Cc1ccc(C(C)C(=O)NCCc2c[nH]c3ccc(O)cc23)cc1,5000.0
CHEMBL3359453,CC(C(=O)NCCc1c[nH]c2ccc(O)cc12)c1ccc(-c2ccccc2)c(F)c1,15000.0
CHEMBL434778,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCc1ccoc1,7240.0
CHEMBL1316265,CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H](CO)Cc1ccc(O)cc1,23290.0
CHEMBL3314943,CCC/C=C/C/C=C/CCC/C=C/C=C/C(=O)NCC(C)CC,19950.0
CHEMBL3314942,CC#CC#CC/C=C\CCC/C=C/C=C/C(=O)NCC(C)C,12300.0
CHEMBL3314941,CCC/C=C\C#C/C=C\C=C\CC/C=C/C=C/C(=O)NCC(C)C,17780.0
CHEMBL1232635,O=C(N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)n1cncn1,281.84
CHEMBL3356956,O=C(N1CCN(C(c2ccccc2)c2ccccc2)CC1)n1cncn1,446.68
CHEMBL3356957,O=C(N1CCN(C(c2ccccc2)c2ccccc2)CC1)n1nnc2cccnc21,977.24
CHEMBL3356958,O=C(N1CCN(C(c2ccccc2)c2ccccc2)CC1)n1ccnc1,2290.87
CHEMBL3356959,O=C(N1CCN(c2ccccc2)CC1)n1nnc2cccnc21,11.22
CHEMBL3356960,O=C(N1CCN(c2ccccc2)CC1)n1cncn1,6.026
CHEMBL3356961,CCOC(=O)N1CCN(C(=O)n2nnc3cccnc32)CC1,229.09
CHEMBL3356962,CCOC(=O)N1CCN(C(=O)n2cncn2)CC1,141.25
CHEMBL3356971,O=C(N1CCN(Cc2cccc(Oc3ccccc3)c2)CC1)n1cncn1,2.692
CHEMBL3356974,O=C(N1CCN(Cc2cccc(Oc3ccccc3)c2)CC1)n1nnc2ccccc21,89.13
CHEMBL3356975,O=C(N1CCN(Cc2cccc(Oc3ccccc3)c2)CC1)n1nnc2cccnc21,22.91
CHEMBL3356977,O=C(N1CCN(Cc2cccc(Oc3ccccc3)c2)CC1)n1ccnc1,15.49
CHEMBL3356979,O=C(N1CCN(Cc2ccc(Oc3ccccc3)cc2)CC1)n1nnc2ccccc21,707.95
CHEMBL3356980,O=C(N1CCN(Cc2ccc(Oc3ccccc3)cc2)CC1)n1ccnc1,17.38
CHEMBL3087181,O=C(N1CCC(C(c2ccc3c(c2)OCO3)c2ccc3c(c2)OCO3)CC1)n1cncn1,4786.3
CHEMBL3356985,O=C(N1CCC(C(O)(c2ccc3c(c2)OCO3)c2ccc3c(c2)OCO3)CC1)n1cncn1,1621.81
CHEMBL3398550,O=C(CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCc1ccccc1)NCCCO,100000.0
CHEMBL3398549,C[C@@H](CO)NC(=O)CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCc1ccccc1,100000.0
CHEMBL3398548,C[C@H](CO)NC(=O)CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCc1ccccc1,100000.0
CHEMBL3398547,O=C(CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCc1ccc(I)cc1)NCCO,100000.0
CHEMBL3398546,O=C(CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@H](O)CCc1ccccc1)NCCO,100000.0
CHEMBL3398545,O=C(CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCc1ccccc1)NCCO,100000.0
CHEMBL3402827,O=C(N1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1)n1cncn1,6918.31
CHEMBL3401455,O=C(N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1)n1cncn1,7244.36
CHEMBL3422941,CCOC(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)n(C)n1,303.0
CHEMBL3422942,CCOC(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)n(CC)n1,101.0
CHEMBL3422943,CCOC(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)n(-c2ccccc2)n1,11.0
CHEMBL3422944,CCOC(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)n(-c2ccc(Cl)cc2)n1,17.0
CHEMBL3422945,CCOC(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)n(-c2ccc(OC)cc2)n1,103.0
CHEMBL3422946,CCOC(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)n(-c2ccc(C)cc2)n1,29.0
CHEMBL3423101,CCOC(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)n(-c2ccc(C(F)(F)F)cc2)n1,132.0
CHEMBL3423102,CCOC(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)n(-c2ccc([N+](=O)[O-])cc2)n1,78.0
CHEMBL3423103,CCOC(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)n(-c2ccc(Cl)cc2Cl)n1,123.0
CHEMBL3423104,CCOC(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)n(Cc2ccccc2)n1,70.0
CHEMBL3423105,CCOC(=O)c1cc(-c2ccc(OC(=O)NC3CCCCC3)cc2)n(C)n1,81.0
CHEMBL3423106,CCOC(=O)c1cc(-c2ccc(OC(=O)NC3CCCCC3)cc2)n(CC)n1,214.0
CHEMBL3423107,CCOC(=O)c1cc(-c2ccc(OC(=O)NC3CCCCC3)cc2)n(-c2ccccc2)n1,268.0
CHEMBL3423108,CCOC(=O)c1cc(-c2ccc(OC(=O)NC3CCCCC3)cc2)n(-c2ccc(Cl)cc2)n1,281.0
CHEMBL3423109,NC(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)n(-c2ccccc2)n1,169.0
CHEMBL3423110,NC(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)n(-c2ccc(Cl)cc2)n1,174.0
CHEMBL3423111,COc1ccc(-n2nc(C(N)=O)cc2-c2cccc(OC(=O)NC3CCCCC3)c2)cc1,743.0
CHEMBL3423112,CC(C)NC(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)n(-c2ccccc2)n1,232.0
CHEMBL3423113,O=C(NC1CCCCC1)Oc1cccc(-c2cc(C(=O)NC3CCCCC3)nn2-c2ccccc2)c1,288.0
CHEMBL3423114,CCN(CC)C(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)n(-c2ccccc2)n1,448.0
CHEMBL3423115,Cn1nc(C(N)=O)cc1-c1ccc(OC(=O)NC2CCCCC2)cc1,209.0
CHEMBL3423116,NC(=O)c1cc(-c2ccc(OC(=O)NC3CCCCC3)cc2)n(-c2ccccc2)n1,71.0
CHEMBL3423117,NC(=O)c1cc(-c2ccc(OC(=O)NC3CCCCC3)cc2)n(-c2ccc(Cl)cc2)n1,172.0
CHEMBL3423118,CCOC(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)nn1C,227.0
CHEMBL3423119,CCOC(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)nn1CC,507.0
CHEMBL3423120,CCOC(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)nn1-c1ccccc1,539.0
CHEMBL3423121,CCOC(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)nn1-c1ccc(Cl)cc1,353.0
CHEMBL3423122,CCOC(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)nn1-c1ccc(OC)cc1,407.0
CHEMBL3423123,CCOC(=O)c1cc(-c2ccc(OC(=O)NC3CCCCC3)cc2)nn1C,316.0
CHEMBL3423124,CCOC(=O)c1cc(-c2ccc(OC(=O)NC3CCCCC3)cc2)nn1CC,603.0
CHEMBL3423125,CCOC(=O)c1cc(-c2ccc(OC(=O)NC3CCCCC3)cc2)nn1-c1ccccc1,592.0
CHEMBL3423126,CCOC(=O)c1cc(-c2ccc(OC(=O)NC3CCCCC3)cc2)nn1-c1ccc(Cl)cc1,586.0
CHEMBL3423127,CCOC(=O)c1cc(-c2ccc(OC(=O)NC3CCCCC3)cc2)nn1-c1ccc(OC)cc1,159.0
CHEMBL3423128,CCCCCCNC(=O)Oc1cccc(-c2cc(C(=O)OCC)nn2-c2ccccc2)c1,88.0
CHEMBL3423129,O=C(NC1CCCCC1)Oc1cccc(-c2cc(C(=O)O)nn2-c2ccccc2)c1,2274.0
CHEMBL3423130,COC(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)n(-c2ccccc2)n1,18.0
CHEMBL3423131,CCCOC(=O)c1cc(-c2cccc(OC(=O)NC3CCCCC3)c2)n(-c2ccccc2)n1,27.0
CHEMBL3423132,CCCCCCNC(=O)Oc1cccc(-c2cc(C(=O)OCCC)nn2-c2ccccc2)c1,101.0
CHEMBL3423133,O=C(NC1CCCCC1)Oc1cccc(-c2cc(CO)nn2-c2ccccc2)c1,462.0
CHEMBL3613667,COC(=O)c1ccc(Cn2nc(OC)oc2=O)cc1,6760.0
CHEMBL3613663,COc1nn(Cc2ccc(OCc3ccccc3)cc2)c(=O)o1,410.0
CHEMBL3613662,COc1nn(Cc2cccc(OCc3ccccc3)c2)c(=O)o1,1510.0
CHEMBL3613661,COc1nn(Cc2ccc(NC(=O)c3ccccc3)cc2)c(=O)o1,620.0
CHEMBL3612998,COc1nn(Cc2ccc3ccccc3c2)c(=O)o1,3980.0
CHEMBL3785760,O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCC(N2C(=O)[C@H](c3ccc(F)cc3)[C@H]2c2ccc3c(c2)OCO3)CC1,10000.0
CHEMBL3787346,O=C1[C@@H](c2ccc(F)cc2)[C@H](c2ccc3c(c2)OCO3)N1C1CCN(C(=O)n2cncn2)CC1,7740.0
CHEMBL3785379,O=C1[C@H](c2ccc(F)cc2)[C@@H](c2ccc3c(c2)OCO3)N1C1CCN(C(=O)n2cncn2)CC1,4050.0
CHEMBL3800489,COc1ccccc1N1CCN(CCCCNC(=O)Oc2cccc3ccccc23)CC1,48.6
CHEMBL3799147,Cc1ccccc1N1CCN(CCCCNC(=O)Oc2cccc3ccccc23)CC1.Cl,13.0
CHEMBL3797885,Cl.O=C(NCCCCN1CCN(c2ccccc2C(F)(F)F)CC1)Oc1cccc2ccccc12,21.5
CHEMBL3799902,O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1cccc2ccccc12,6.2
CHEMBL3798334,COc1ccccc1N1CCN(CCCNC(=O)Oc2cccc3ccccc23)CC1,6.4
CHEMBL3798943,Cc1ccccc1N1CCN(CCCNC(=O)Oc2cccc3ccccc23)CC1.Cl,5.3
CHEMBL3800194,O=C(NCCCN1CCN(c2ccccc2C(F)(F)F)CC1)Oc1cccc2ccccc12,6.9
CHEMBL3799311,Cl.O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1ccc(F)c2ccccc12,4.5
CHEMBL3798841,COc1ccc(OC(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c2ccccc12.Cl,229.0
CHEMBL3797771,Cl.O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1ccc(O)c2ccccc12,6.0
CHEMBL3798504,Cl.O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1ccc(C(=O)O)c2ccccc12,3.4
CHEMBL3798211,Cl.NC(=O)c1ccc(OC(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c2ccccc12,3.3
CHEMBL3799603,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1ccccc1,0.63
CHEMBL3800575,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1cccc2c1CCCC2,244.0
CHEMBL3798372,Cl.O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1cccc2c1OCCO2,30.6
CHEMBL3799465,Cl.O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1cccc2sccc12,1.4
CHEMBL3800421,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1cccc2[nH]ccc12,5.1
CHEMBL3798331,Cl.O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1cccc2[nH]cnc12,0.99
CHEMBL3797960,CN1CCN(Cc2cccc(-c3ccc(-c4cc(C(=O)NC56CC7CC(CC(C7)C5)C6)no4)cc3)c2)CC1,1130.0
CHEMBL3798759,CC(=O)c1cccc(-c2ccc(-c3cc(C(=O)NC45CC6CC(CC(C6)C4)C5)no3)cc2)c1,590.0
CHEMBL3798196,COc1cccc(-c2ccc(-c3cc(C(=O)NC45CC6CC(CC(C6)C4)C5)no3)cc2)c1,720.0
CHEMBL3800527,N#Cc1cccc(-c2ccc(-c3cc(C(=O)NC45CC6CC(CC(C6)C4)C5)no3)cc2)c1,240.0
CHEMBL3799982,O=C(NC12CC3CC(CC(C3)C1)C2)c1cc(-c2ccc(-c3cccc(CN4CCOCC4)c3)cc2)on1,830.0
CHEMBL3798156,O=C(Oc1ccccc1)N1CCC(c2nc(C3=NOC(c4ccccc4)C3)cs2)CC1,0.07
CHEMBL3798476,N#Cc1ccc(OC(=O)N2CCC(c3nc(C4=NOC(c5ccccc5)C4)cs3)CC2)cc1,0.14
CHEMBL3797635,N#Cc1cccc(OC(=O)N2CCC(c3nc(C4=NOC(c5ccccc5)C4)cs3)CC2)c1,0.03
CHEMBL3799744,O=C(Oc1ccc(Cl)cc1)N1CCC(c2nc(C3=NOC(c4ccccc4)C3)cs2)CC1,0.08
CHEMBL3797226,O=C(Oc1ccc(C(F)(F)F)cc1)N1CCC(c2nc(C3=NOC(c4ccccc4)C3)cs2)CC1,0.36
CHEMBL3797841,O=C(Oc1ccccc1Cl)N1CCC(c2nc(C3=NOC(c4ccccc4)C3)cs2)CC1,0.06
CHEMBL3800617,Cc1cc(C)cc(OC(=O)N2CCC(c3nc(C4=NOC(c5ccccc5)C4)cs3)CC2)c1,42.0
CHEMBL3800456,Cc1ccccc1OC(=O)N1CCC(c2nc(C3=NOC(c4ccccc4)C3)cs2)CC1,0.04
CHEMBL3798265,Cc1ccc(C)c(OC(=O)N2CCC(c3nc(C4=NOC(c5ccccc5)C4)cs3)CC2)c1,35.0
CHEMBL3797377,O=C(Oc1cccc(Cl)c1)N1CCC(c2nc(C3=NOC(c4ccccc4)C3)cs2)CC1,0.41
CHEMBL3799823,Cc1cccc(C)c1OC(=O)N1CCC(c2nc(C3=NOC(c4ccccc4)C3)cs2)CC1,2000.0
CHEMBL3798594,Cc1cccc(OC(=O)N2CCC(c3nc(C4=NOC(c5ccccc5)C4)cs3)CC2)c1,0.6
CHEMBL3800599,Cc1ccc(OC(=O)N2CCC(c3nc(C4=NOC(c5ccccc5)C4)cs3)CC2)cc1,0.2
CHEMBL3799076,O=C(Oc1ccccc1)N1CCC(c2nc(C3=NOC4(CCCc5ccccc54)C3)cs2)CC1,29.0
CHEMBL3798487,O=C(Oc1cccnc1)N1CCC(c2nc(C3=NOC(c4ccccc4)C3)cs2)CC1,0.02
CHEMBL3798535,COc1ccc(OC(=O)N2CCC(c3nc(C4=NOC(c5ccccc5)C4)cs3)CC2)cc1,0.01
CHEMBL3798464,Cc1ccccc1NC(=O)N1CCC(c2nc(C3=NOC(c4ccccc4)C3)cs2)CC1,600.0
CHEMBL3800131,O=C(Nc1nccs1)N1CCC(c2nc(C3=NOC(c4ccccc4)C3)cs2)CC1,222.0
CHEMBL3800583,O=C(Nc1ccccc1)N1CCC(c2nc(C3=NOC(c4ccccc4)C3)cs2)CC1,190.0
CHEMBL3797652,CCOC(=O)CNC(=O)N1CCC(c2nc(C3=NOC(c4ccccc4)C3)cs2)CC1,382.0
CHEMBL3799163,O=C(Nc1cnccn1)N1CCC(c2nc(C3=NOC(c4ccccc4)C3)cs2)CC1,9.8
CHEMBL3800500,O=C(Nc1cccnn1)N1CCC(c2nc(C3=NOC(c4ccccc4)C3)cs2)CC1,25.0
CHEMBL3799633,O=C(Oc1ccccc1)N1CCN(c2nc(C3=NOC(c4ccccc4)C3)cs2)CC1,1.56
CHEMBL3797809,N#Cc1ccc(OC(=O)N2CCN(c3nc(C4=NOC(c5ccccc5)C4)cs3)CC2)cc1,0.09
CHEMBL3799008,N#Cc1cccc(OC(=O)N2CCN(c3nc(C4=NOC(c5ccccc5)C4)cs3)CC2)c1,0.2
CHEMBL3797772,O=C(Oc1ccc(Cl)cc1)N1CCN(c2nc(C3=NOC(c4ccccc4)C3)cs2)CC1,0.01
CHEMBL3798355,O=C(Oc1ccc(C(F)(F)F)cc1)N1CCN(c2nc(C3=NOC(c4ccccc4)C3)cs2)CC1,0.16
CHEMBL3799516,O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCN(c2nc(C3=NOC(c4ccccc4)C3)cs2)CC1,0.2
CHEMBL3809841,O=C(Nc1cnccc1Cl)N1CCN(Cc2cccc(Oc3ccc(Cl)cc3)c2)CC1,1.3
CHEMBL3808528,N#Cc1ccncc1NC(=O)N1CCN(Cc2cccc(Oc3ccc(Cl)cc3)c2)CC1,17.0
CHEMBL3808688,O=C(Nc1cccnc1)N1CCN(Cc2cccc(Oc3ccc(Br)cc3)c2)CC1,2.4
CHEMBL3808762,O=C(Nc1cccnc1)N1CCN(Cc2cccc(Oc3ccc(F)cc3)c2)CC1,16.0
CHEMBL3809293,O=C(Nc1cccnc1)N1CCN(Cc2cccc(Oc3ccc(C(F)(F)F)cc3)c2)CC1,1.0
CHEMBL3809071,O=C(Nc1cnccc1Cl)N1CCN(Cc2cccc(Oc3ccc(F)cc3)c2)CC1,3.3
CHEMBL3809180,O=C(Nc1cccnc1)N1CCN(Cc2cc(Cl)cc(Oc3ccc(Cl)cc3)c2)CC1,8.0
CHEMBL3809332,O=C(Nc1cccnc1)N1CCC(Cc2cccc(Oc3ccc(Cl)cc3)c2)CC1,4.3
CHEMBL3809683,O=C(Nc1cccnc1)N1CCC(Cc2cccc(Oc3ccc(Cl)cn3)c2)CC1,1.0
CHEMBL3810386,O=C(Nc1cccnc1)N1CCCC(Cc2cccc(Oc3ccc(F)cc3)c2)C1,28.0
CHEMBL3677689,COCCOc1cccc(-c2ccc(OC3CN(C(=O)Nc4ccncn4)C3)nc2)c1,9.0
CHEMBL3677690,COCCOc1cccc(-c2ccc(OC3CN(C(=O)Nc4cnccn4)C3)nc2)c1,73.0
CHEMBL3677691,COCCOc1cccc(-c2ccc(OC3CN(C(=O)Nc4cccnn4)C3)nc2)c1,19.0
CHEMBL3677692,COCCOc1cccc(-c2ccc(OC3CN(C(=O)Nc4cccnc4)C3)nc2)c1,18.0
CHEMBL3677693,O=C(Nc1cccnn1)N1CC(Oc2ccc(-c3cccc(OCCOCc4ccccc4)c3)cn2)C1,3.0
CHEMBL3677694,O=C(Nc1cccnn1)N1CC(Oc2ccc(-c3cccc(OCCO)c3)cn2)C1,49.0
CHEMBL3677695,COCCOc1ccc(OC)c(-c2ccc(OC3CN(C(=O)Nc4cccnn4)C3)nc2)c1,19.0
CHEMBL3677696,COc1ccc(OC)c(-c2ccc(OC3CN(C(=O)Nc4cccnn4)C3)nc2)c1,12.0
CHEMBL3677697,O=C(Nc1cccnn1)N1CC(Oc2ccc(-c3ccccc3)cn2)C1,38.0
CHEMBL3677700,O=C(Nc1cccnn1)N1CC(Oc2ccc(-c3c(F)cccc3I)cn2)C1,14.0
CHEMBL3677698,COCCOc1ccc(Cl)c(-c2ccc(OC3CN(C(=O)Nc4cccnn4)C3)nc2)c1,7.0
CHEMBL3677701,O=C(Nc1cnccn1)N1CC(Oc2ccc(-c3ccccc3F)cn2)C1,42.0
CHEMBL3677702,COc1ccccc1-c1ccc(OC2CN(C(=O)Nc3cccnn3)C2)nc1,12.0
CHEMBL3677703,O=C(Nc1cccnn1)N1CC(Oc2ccc(-c3ccccc3F)cn2)C1,16.0
CHEMBL3677699,COc1cccc(-c2ccc(OC3CN(C(=O)Nc4cccnn4)C3)nc2)c1F,26.0
CHEMBL3949650,O=C(Nc1ccccc1)N1CCN(Cc2ccc3ccccc3c2)CC1,17.0
CHEMBL3958959,O=C(Nc1ccccc1)N1CCN(Cc2cc3ccccc3s2)CC1,19.0
CHEMBL3927945,O=C(Nc1ccccc1)N1CCN(Cc2ccc(Br)c(Br)c2)CC1,31.0
CHEMBL3950263,Cn1c(CN2CCN(C(=O)Nc3ccccc3)CC2)cc2ccccc21,26.0
CHEMBL3922544,O=C(Nc1ccccc1)N1CCN(Cc2cnc3ccccc3c2)CC1,73.0
CHEMBL3904461,O=C(Nc1ccccc1)N1CCN(Cc2ccc(I)cc2)CC1,52.0
CHEMBL3978478,O=C(Nc1ccccc1)N1CCN(Cc2cccc(OCc3ccccc3)c2)CC1,57.0
CHEMBL3966689,O=C(Nc1ccccc1)N1CCN(Cc2ccc(Br)cc2)CC1,69.0
CHEMBL3936942,O=C(Nc1ccccc1)N1CCN(Cc2ccc(F)c(Br)c2)CC1,120.0
CHEMBL3925992,O=C(Nc1ccccc1)N1CCN(Cc2ccc3c(c2)CCC3)CC1,180.0
CHEMBL3894445,O=C(Nc1ccccc1)N1CCN(Cc2csc3ccccc23)CC1,200.0
CHEMBL3955877,CC(C)c1ccc(CN2CCN(C(=O)Nc3ccccc3)CC2)cc1,220.0
CHEMBL3984497,CCc1ccc(CN2CCN(C(=O)Nc3ccccc3)CC2)cc1,280.0
CHEMBL3970343,O=C(Nc1ccccc1)N1CCN(Cc2cc(Br)ccc2O)CC1,290.0
CHEMBL3895705,O=C(Nc1ccccc1)N1CCN(Cc2ccc3c(c2)OCCO3)CC1,460.0
CHEMBL3982688,C=Cc1cccc(CN2CCN(C(=O)Nc3ccccc3)CC2)c1,590.0
CHEMBL3900438,O=C(Nc1ccccc1)N1CCN(Cc2ccc3c(c2)CCO3)CC1,620.0
CHEMBL3976543,O=C(Nc1ccccc1)N1CCN(Cc2cccc3ccccc23)CC1,1100.0
CHEMBL3979543,O=C(Nc1ccccc1)N1CCN(Cc2ccccc2O)CC1,1300.0
CHEMBL3948352,Cc1cccc(CN2CCN(C(=O)Nc3ccccc3)CC2)c1,2000.0
CHEMBL3933715,O=C(Nc1ccccc1)N1CCN(Cc2ccc3[nH]ccc3c2)CC1,4000.0
CHEMBL3890932,COc1ccc(CN2CCN(C(=O)Nc3ccccc3)CC2)cc1OC,4000.0
CHEMBL3960017,O=C(Nc1ccccc1)N1CCN(Cc2ccncc2)CC1,10000.0
CHEMBL3979415,O=C(Nc1ccccc1)N1CCN(Cc2ccccn2)CC1,10000.0
